date,tweets,increase,country
03/23/2020,85,5,CZ
03/24/2020,88,3,CZ
03/25/2020,90,2,CZ
03/26/2020,93,3,CZ
03/28/2020,105,12,CZ
03/29/2020,113,8,CZ
03/30/2020,114,1,CZ
03/31/2020,116,2,CZ
04/03/2020,119,3,CZ
04/04/2020,120,1,CZ
04/05/2020,123,3,CZ
04/06/2020,126,3,CZ
04/07/2020,131,5,CZ
04/10/2020,134,3,CZ
04/11/2020,135,1,CZ
04/12/2020,136,1,CZ
04/13/2020,137,1,CZ
04/15/2020,140,3,CZ
04/16/2020,141,1,CZ
04/17/2020,143,2,CZ
04/18/2020,146,3,CZ
04/20/2020,149,3,CZ
04/21/2020,150,1,CZ
04/22/2020,152,2,CZ
04/23/2020,153,1,CZ
04/24/2020,160,7,CZ
04/26/2020,163,3,CZ
04/27/2020,164,1,CZ
04/28/2020,165,1,CZ
04/30/2020,168,3,CZ
05/01/2020,172,4,CZ
05/02/2020,173,1,CZ
05/05/2020,175,2,CZ
05/10/2020,177,2,CZ
05/11/2020,180,3,CZ
05/12/2020,183,3,CZ
01/27/2020,2,0,KE
01/29/2020,3,1,KE
02/01/2020,4,1,KE
02/04/2020,5,1,KE
02/05/2020,6,1,KE
02/06/2020,8,2,KE
02/08/2020,10,2,KE
02/09/2020,11,1,KE
02/12/2020,12,1,KE
02/17/2020,13,1,KE
02/18/2020,14,1,KE
02/19/2020,15,1,KE
02/24/2020,16,1,KE
02/27/2020,18,2,KE
02/28/2020,23,5,KE
03/13/2020,51,28,KE
03/14/2020,69,18,KE
03/15/2020,76,7,KE
03/16/2020,98,22,KE
03/17/2020,119,21,KE
03/18/2020,136,17,KE
03/19/2020,155,19,KE
03/20/2020,185,30,KE
03/21/2020,202,17,KE
03/22/2020,228,26,KE
03/23/2020,251,23,KE
03/24/2020,282,31,KE
03/25/2020,307,25,KE
03/26/2020,326,19,KE
03/27/2020,338,12,KE
03/28/2020,357,19,KE
03/29/2020,381,24,KE
03/30/2020,390,9,KE
03/31/2020,409,19,KE
04/01/2020,414,5,KE
04/02/2020,426,12,KE
04/03/2020,448,22,KE
04/04/2020,467,19,KE
04/05/2020,477,10,KE
04/06/2020,485,8,KE
04/07/2020,501,16,KE
04/08/2020,506,5,KE
04/09/2020,514,8,KE
04/10/2020,533,19,KE
04/11/2020,553,20,KE
04/12/2020,573,20,KE
04/13/2020,595,22,KE
04/14/2020,603,8,KE
04/15/2020,618,15,KE
04/16/2020,637,19,KE
04/17/2020,654,17,KE
04/18/2020,670,16,KE
04/19/2020,677,7,KE
04/20/2020,686,9,KE
04/21/2020,697,11,KE
04/22/2020,712,15,KE
04/23/2020,723,11,KE
04/24/2020,732,9,KE
04/25/2020,741,9,KE
04/26/2020,745,4,KE
04/27/2020,760,15,KE
04/28/2020,772,12,KE
04/29/2020,786,14,KE
04/30/2020,792,6,KE
05/01/2020,805,13,KE
05/02/2020,821,16,KE
05/03/2020,829,8,KE
05/04/2020,840,11,KE
05/05/2020,857,17,KE
05/06/2020,864,7,KE
05/07/2020,871,7,KE
05/08/2020,882,11,KE
05/09/2020,889,7,KE
05/10/2020,893,4,KE
05/11/2020,905,12,KE
05/12/2020,921,16,KE
05/14/2020,924,3,KE
01/27/2020,2,0,LA
01/31/2020,3,1,LA
02/20/2020,4,1,LA
03/05/2020,5,1,LA
03/17/2020,6,1,LA
03/20/2020,7,1,LA
03/21/2020,8,1,LA
03/22/2020,10,2,LA
03/27/2020,11,1,LA
03/29/2020,13,2,LA
04/03/2020,15,2,LA
04/08/2020,16,1,LA
04/09/2020,17,1,LA
04/10/2020,20,3,LA
04/11/2020,21,1,LA
04/15/2020,22,1,LA
04/19/2020,23,1,LA
04/20/2020,27,4,LA
04/28/2020,28,1,LA
04/29/2020,29,1,LA
05/01/2020,30,1,LA
05/04/2020,31,1,LA
01/27/2020,1,0,PY
01/30/2020,2,1,PY
02/08/2020,3,1,PY
02/26/2020,4,1,PY
03/13/2020,8,4,PY
03/14/2020,13,5,PY
03/15/2020,18,5,PY
03/16/2020,22,4,PY
03/17/2020,32,10,PY
03/18/2020,39,7,PY
03/19/2020,42,3,PY
03/20/2020,47,5,PY
03/21/2020,55,8,PY
03/22/2020,61,6,PY
03/23/2020,65,4,PY
03/24/2020,69,4,PY
03/25/2020,71,2,PY
03/26/2020,78,7,PY
03/27/2020,86,8,PY
03/28/2020,88,2,PY
03/29/2020,92,4,PY
03/30/2020,95,3,PY
03/31/2020,99,4,PY
04/01/2020,100,1,PY
04/02/2020,103,3,PY
04/03/2020,107,4,PY
04/04/2020,109,2,PY
04/05/2020,110,1,PY
04/06/2020,111,1,PY
04/07/2020,116,5,PY
04/09/2020,117,1,PY
04/10/2020,122,5,PY
04/12/2020,124,2,PY
04/13/2020,127,3,PY
04/14/2020,128,1,PY
04/15/2020,131,3,PY
04/16/2020,134,3,PY
04/17/2020,135,1,PY
04/18/2020,139,4,PY
04/19/2020,142,3,PY
04/20/2020,145,3,PY
04/21/2020,150,5,PY
04/22/2020,151,1,PY
04/23/2020,154,3,PY
04/24/2020,155,1,PY
04/25/2020,163,8,PY
04/26/2020,164,1,PY
04/27/2020,169,5,PY
04/28/2020,172,3,PY
04/29/2020,176,4,PY
04/30/2020,177,1,PY
05/01/2020,182,5,PY
05/02/2020,184,2,PY
05/03/2020,188,4,PY
05/04/2020,191,3,PY
05/05/2020,193,2,PY
05/06/2020,197,4,PY
05/07/2020,201,4,PY
05/08/2020,208,7,PY
05/09/2020,209,1,PY
05/10/2020,211,2,PY
05/11/2020,213,2,PY
05/12/2020,214,1,PY
01/27/2020,1,0,TT
01/31/2020,2,1,TT
02/04/2020,3,1,TT
02/05/2020,4,1,TT
03/02/2020,5,1,TT
03/03/2020,6,1,TT
03/07/2020,7,1,TT
03/12/2020,10,3,TT
03/13/2020,16,6,TT
03/14/2020,20,4,TT
03/15/2020,21,1,TT
03/16/2020,25,4,TT
03/17/2020,27,2,TT
03/18/2020,29,2,TT
03/19/2020,32,3,TT
03/20/2020,35,3,TT
03/22/2020,39,4,TT
03/23/2020,43,4,TT
03/24/2020,47,4,TT
03/25/2020,54,7,TT
03/26/2020,57,3,TT
03/27/2020,61,4,TT
03/28/2020,67,6,TT
03/29/2020,71,4,TT
03/30/2020,74,3,TT
03/31/2020,78,4,TT
04/02/2020,83,5,TT
04/03/2020,86,3,TT
04/04/2020,91,5,TT
04/05/2020,97,6,TT
04/06/2020,101,4,TT
04/07/2020,107,6,TT
04/08/2020,113,6,TT
04/09/2020,114,1,TT
04/10/2020,117,3,TT
04/11/2020,121,4,TT
04/12/2020,124,3,TT
04/13/2020,125,1,TT
04/15/2020,127,2,TT
04/16/2020,129,2,TT
04/17/2020,130,1,TT
04/18/2020,134,4,TT
04/19/2020,138,4,TT
04/20/2020,144,6,TT
04/21/2020,145,1,TT
04/22/2020,148,3,TT
04/23/2020,154,6,TT
04/24/2020,155,1,TT
04/26/2020,156,1,TT
04/27/2020,157,1,TT
04/28/2020,158,1,TT
04/29/2020,160,2,TT
04/30/2020,163,3,TT
05/01/2020,164,1,TT
05/02/2020,165,1,TT
05/03/2020,169,4,TT
05/04/2020,170,1,TT
05/05/2020,172,2,TT
05/06/2020,173,1,TT
05/07/2020,176,3,TT
05/08/2020,177,1,TT
05/09/2020,181,4,TT
05/10/2020,182,1,TT
05/11/2020,183,1,TT
05/12/2020,185,2,TT
01/29/2020,1,0,AT
02/24/2020,2,1,AT
02/28/2020,4,2,AT
03/01/2020,5,1,AT
03/05/2020,10,5,AT
03/06/2020,11,1,AT
03/09/2020,12,1,AT
03/11/2020,19,7,AT
03/12/2020,21,2,AT
03/13/2020,32,11,AT
03/14/2020,41,9,AT
03/15/2020,50,9,AT
03/16/2020,66,16,AT
03/17/2020,71,5,AT
03/18/2020,84,13,AT
03/19/2020,96,12,AT
03/20/2020,110,14,AT
03/21/2020,117,7,AT
03/22/2020,125,8,AT
03/23/2020,136,11,AT
03/24/2020,144,8,AT
03/25/2020,149,5,AT
03/26/2020,153,4,AT
03/27/2020,159,6,AT
03/28/2020,175,16,AT
03/29/2020,181,6,AT
03/30/2020,182,1,AT
03/31/2020,192,10,AT
04/02/2020,193,1,AT
04/03/2020,199,6,AT
04/04/2020,203,4,AT
04/05/2020,242,39,AT
04/06/2020,279,37,AT
04/07/2020,313,34,AT
04/08/2020,314,1,AT
04/09/2020,315,1,AT
04/10/2020,352,37,AT
04/11/2020,387,35,AT
04/12/2020,420,33,AT
04/13/2020,455,35,AT
04/14/2020,465,10,AT
04/15/2020,490,25,AT
04/16/2020,521,31,AT
04/17/2020,555,34,AT
04/18/2020,591,36,AT
04/19/2020,622,31,AT
04/20/2020,651,29,AT
04/21/2020,683,32,AT
04/22/2020,724,41,AT
04/23/2020,747,23,AT
04/24/2020,767,20,AT
04/26/2020,788,21,AT
04/27/2020,816,28,AT
04/28/2020,847,31,AT
04/29/2020,881,34,AT
04/30/2020,912,31,AT
05/01/2020,951,39,AT
05/02/2020,971,20,AT
05/03/2020,996,25,AT
05/05/2020,1023,27,AT
05/06/2020,1048,25,AT
05/07/2020,1080,32,AT
05/08/2020,1121,41,AT
05/09/2020,1157,36,AT
05/10/2020,1185,28,AT
05/11/2020,1219,34,AT
05/12/2020,1258,39,AT
05/14/2020,1277,19,AT
01/29/2020,6,0,EG
02/17/2020,8,2,EG
02/18/2020,10,2,EG
02/23/2020,12,2,EG
03/01/2020,16,4,EG
03/05/2020,18,2,EG
03/06/2020,22,4,EG
03/12/2020,26,4,EG
03/13/2020,30,4,EG
03/14/2020,32,2,EG
03/15/2020,37,5,EG
03/16/2020,44,7,EG
03/17/2020,52,8,EG
03/18/2020,61,9,EG
03/19/2020,79,18,EG
03/20/2020,84,5,EG
03/21/2020,88,4,EG
03/22/2020,99,11,EG
03/24/2020,105,6,EG
03/25/2020,110,5,EG
03/26/2020,119,9,EG
03/27/2020,135,16,EG
03/28/2020,149,14,EG
03/29/2020,175,26,EG
03/30/2020,178,3,EG
03/31/2020,186,8,EG
04/01/2020,188,2,EG
04/02/2020,193,5,EG
04/03/2020,197,4,EG
04/04/2020,202,5,EG
04/05/2020,203,1,EG
04/06/2020,209,6,EG
04/08/2020,210,1,EG
04/10/2020,219,9,EG
04/11/2020,221,2,EG
04/12/2020,232,11,EG
04/13/2020,243,11,EG
04/14/2020,245,2,EG
04/15/2020,247,2,EG
04/18/2020,249,2,EG
04/19/2020,250,1,EG
04/21/2020,258,8,EG
04/22/2020,260,2,EG
04/23/2020,264,4,EG
04/25/2020,266,2,EG
04/27/2020,268,2,EG
04/28/2020,272,4,EG
04/29/2020,274,2,EG
05/01/2020,283,9,EG
05/03/2020,284,1,EG
05/04/2020,285,1,EG
05/05/2020,294,9,EG
05/07/2020,297,3,EG
05/08/2020,299,2,EG
05/09/2020,303,4,EG
05/10/2020,304,1,EG
05/11/2020,310,6,EG
05/13/2020,312,2,EG
01/29/2020,1,0,GR
02/01/2020,2,1,GR
02/03/2020,3,1,GR
02/06/2020,4,1,GR
02/08/2020,5,1,GR
02/12/2020,6,1,GR
02/18/2020,7,1,GR
02/20/2020,8,1,GR
02/26/2020,9,1,GR
02/28/2020,31,22,GR
02/29/2020,35,4,GR
03/02/2020,36,1,GR
03/03/2020,37,1,GR
03/05/2020,41,4,GR
03/08/2020,42,1,GR
03/11/2020,48,6,GR
03/12/2020,63,15,GR
03/13/2020,83,20,GR
03/14/2020,109,26,GR
03/15/2020,130,21,GR
03/16/2020,148,18,GR
03/17/2020,163,15,GR
03/18/2020,185,22,GR
03/19/2020,204,19,GR
03/20/2020,225,21,GR
03/21/2020,234,9,GR
03/22/2020,264,30,GR
03/23/2020,288,24,GR
03/24/2020,297,9,GR
03/25/2020,309,12,GR
03/26/2020,317,8,GR
03/27/2020,339,22,GR
03/28/2020,365,26,GR
03/29/2020,395,30,GR
03/30/2020,405,10,GR
03/31/2020,406,1,GR
04/01/2020,407,1,GR
04/02/2020,409,2,GR
04/03/2020,414,5,GR
04/04/2020,422,8,GR
04/05/2020,432,10,GR
04/06/2020,440,8,GR
04/07/2020,448,8,GR
04/10/2020,459,11,GR
04/11/2020,461,2,GR
04/12/2020,471,10,GR
04/13/2020,480,9,GR
04/14/2020,486,6,GR
04/15/2020,494,8,GR
04/16/2020,499,5,GR
04/17/2020,506,7,GR
04/18/2020,513,7,GR
04/19/2020,516,3,GR
04/20/2020,522,6,GR
04/21/2020,531,9,GR
04/22/2020,539,8,GR
04/23/2020,543,4,GR
04/24/2020,554,11,GR
04/25/2020,557,3,GR
04/26/2020,561,4,GR
04/27/2020,566,5,GR
04/28/2020,575,9,GR
04/29/2020,577,2,GR
04/30/2020,591,14,GR
05/01/2020,593,2,GR
05/02/2020,600,7,GR
05/03/2020,611,11,GR
05/04/2020,616,5,GR
05/05/2020,621,5,GR
05/06/2020,622,1,GR
05/07/2020,628,6,GR
05/08/2020,633,5,GR
05/09/2020,640,7,GR
05/10/2020,642,2,GR
05/11/2020,645,3,GR
05/12/2020,653,8,GR
05/14/2020,654,1,GR
01/29/2020,2,0,JM
01/30/2020,3,1,JM
02/03/2020,4,1,JM
02/05/2020,5,1,JM
02/12/2020,6,1,JM
02/13/2020,7,1,JM
02/28/2020,9,2,JM
03/03/2020,11,2,JM
03/04/2020,13,2,JM
03/05/2020,14,1,JM
03/06/2020,16,2,JM
03/09/2020,18,2,JM
03/11/2020,22,4,JM
03/12/2020,35,13,JM
03/13/2020,52,17,JM
03/14/2020,60,8,JM
03/15/2020,70,10,JM
03/16/2020,80,10,JM
03/17/2020,91,11,JM
03/18/2020,106,15,JM
03/19/2020,115,9,JM
03/20/2020,125,10,JM
03/21/2020,133,8,JM
03/22/2020,138,5,JM
03/23/2020,147,9,JM
03/24/2020,156,9,JM
03/25/2020,163,7,JM
03/26/2020,175,12,JM
03/27/2020,180,5,JM
03/28/2020,200,20,JM
03/29/2020,214,14,JM
03/30/2020,217,3,JM
03/31/2020,222,5,JM
04/01/2020,226,4,JM
04/02/2020,234,8,JM
04/03/2020,242,8,JM
04/04/2020,250,8,JM
04/05/2020,264,14,JM
04/06/2020,270,6,JM
04/07/2020,277,7,JM
04/08/2020,288,11,JM
04/09/2020,292,4,JM
04/10/2020,299,7,JM
04/11/2020,307,8,JM
04/12/2020,316,9,JM
04/13/2020,322,6,JM
04/14/2020,325,3,JM
04/15/2020,341,16,JM
04/16/2020,346,5,JM
04/17/2020,352,6,JM
04/18/2020,360,8,JM
04/19/2020,363,3,JM
04/20/2020,368,5,JM
04/21/2020,374,6,JM
04/22/2020,378,4,JM
04/23/2020,389,11,JM
04/24/2020,394,5,JM
04/26/2020,397,3,JM
04/27/2020,404,7,JM
04/28/2020,407,3,JM
04/29/2020,409,2,JM
04/30/2020,416,7,JM
05/01/2020,421,5,JM
05/02/2020,425,4,JM
05/03/2020,426,1,JM
05/04/2020,427,1,JM
05/05/2020,432,5,JM
05/06/2020,433,1,JM
05/07/2020,436,3,JM
05/08/2020,440,4,JM
05/09/2020,444,4,JM
05/10/2020,445,1,JM
05/11/2020,447,2,JM
05/12/2020,450,3,JM
05/13/2020,455,5,JM
05/14/2020,456,1,JM
01/29/2020,1,0,KW
01/30/2020,2,1,KW
01/31/2020,3,1,KW
02/06/2020,4,1,KW
02/12/2020,6,2,KW
02/13/2020,7,1,KW
02/28/2020,16,9,KW
02/29/2020,17,1,KW
03/02/2020,20,3,KW
03/03/2020,21,1,KW
03/09/2020,22,1,KW
03/12/2020,28,6,KW
03/13/2020,34,6,KW
03/14/2020,42,8,KW
03/15/2020,47,5,KW
03/16/2020,54,7,KW
03/17/2020,63,9,KW
03/18/2020,71,8,KW
03/19/2020,80,9,KW
03/20/2020,84,4,KW
03/21/2020,94,10,KW
03/22/2020,109,15,KW
03/23/2020,118,9,KW
03/24/2020,120,2,KW
03/25/2020,123,3,KW
03/26/2020,125,2,KW
03/27/2020,131,6,KW
03/28/2020,135,4,KW
03/29/2020,141,6,KW
03/31/2020,148,7,KW
04/02/2020,150,2,KW
04/03/2020,154,4,KW
04/04/2020,159,5,KW
04/05/2020,163,4,KW
04/06/2020,170,7,KW
04/07/2020,172,2,KW
04/10/2020,175,3,KW
04/11/2020,177,2,KW
04/12/2020,178,1,KW
04/13/2020,179,1,KW
04/14/2020,180,1,KW
04/15/2020,182,2,KW
04/17/2020,186,4,KW
04/18/2020,189,3,KW
04/19/2020,190,1,KW
04/20/2020,192,2,KW
04/21/2020,194,2,KW
04/22/2020,196,2,KW
04/23/2020,199,3,KW
04/24/2020,201,2,KW
04/26/2020,207,6,KW
04/27/2020,210,3,KW
04/28/2020,212,2,KW
04/30/2020,216,4,KW
05/01/2020,218,2,KW
05/02/2020,219,1,KW
05/03/2020,220,1,KW
05/06/2020,223,3,KW
05/07/2020,228,5,KW
05/09/2020,229,1,KW
05/10/2020,230,1,KW
05/11/2020,236,6,KW
05/12/2020,239,3,KW
05/13/2020,240,1,KW
01/29/2020,4,0,MA
01/30/2020,6,2,MA
02/17/2020,8,2,MA
03/02/2020,10,2,MA
03/03/2020,15,5,MA
03/04/2020,16,1,MA
03/05/2020,19,3,MA
03/06/2020,22,3,MA
03/07/2020,23,1,MA
03/08/2020,24,1,MA
03/09/2020,26,2,MA
03/12/2020,28,2,MA
03/13/2020,32,4,MA
03/14/2020,38,6,MA
03/15/2020,45,7,MA
03/16/2020,55,10,MA
03/17/2020,64,9,MA
03/18/2020,69,5,MA
03/19/2020,76,7,MA
03/20/2020,87,11,MA
03/21/2020,91,4,MA
03/22/2020,96,5,MA
03/23/2020,103,7,MA
03/24/2020,104,1,MA
03/25/2020,109,5,MA
03/26/2020,112,3,MA
03/27/2020,121,9,MA
03/28/2020,143,22,MA
03/29/2020,157,14,MA
03/30/2020,160,3,MA
03/31/2020,164,4,MA
04/02/2020,168,4,MA
04/03/2020,172,4,MA
04/04/2020,176,4,MA
04/05/2020,180,4,MA
04/06/2020,183,3,MA
04/07/2020,186,3,MA
04/08/2020,189,3,MA
04/09/2020,190,1,MA
04/10/2020,194,4,MA
04/11/2020,196,2,MA
04/12/2020,201,5,MA
04/13/2020,205,4,MA
04/15/2020,211,6,MA
04/16/2020,213,2,MA
04/17/2020,217,4,MA
04/18/2020,223,6,MA
04/19/2020,226,3,MA
04/20/2020,233,7,MA
04/21/2020,236,3,MA
04/22/2020,238,2,MA
04/23/2020,242,4,MA
04/24/2020,249,7,MA
04/25/2020,250,1,MA
04/26/2020,251,1,MA
04/27/2020,253,2,MA
04/28/2020,259,6,MA
04/29/2020,264,5,MA
04/30/2020,273,9,MA
05/01/2020,279,6,MA
05/02/2020,280,1,MA
05/03/2020,281,1,MA
05/04/2020,282,1,MA
05/05/2020,283,1,MA
05/06/2020,287,4,MA
05/07/2020,291,4,MA
05/08/2020,294,3,MA
05/09/2020,300,6,MA
05/10/2020,301,1,MA
05/11/2020,306,5,MA
05/12/2020,309,3,MA
05/13/2020,310,1,MA
05/14/2020,311,1,MA
01/29/2020,2,0,MO
01/31/2020,3,1,MO
02/02/2020,5,2,MO
02/04/2020,7,2,MO
02/05/2020,8,1,MO
02/08/2020,9,1,MO
02/09/2020,11,2,MO
02/13/2020,12,1,MO
02/20/2020,13,1,MO
03/13/2020,14,1,MO
03/14/2020,15,1,MO
03/16/2020,17,2,MO
03/17/2020,18,1,MO
03/19/2020,19,1,MO
03/21/2020,20,1,MO
03/22/2020,21,1,MO
03/23/2020,22,1,MO
03/24/2020,24,2,MO
04/05/2020,27,3,MO
04/08/2020,28,1,MO
04/12/2020,29,1,MO
04/13/2020,31,2,MO
05/09/2020,32,1,MO
05/14/2020,33,1,MO
01/29/2020,1,0,QA
01/31/2020,2,1,QA
02/01/2020,3,1,QA
02/03/2020,4,1,QA
02/04/2020,5,1,QA
02/13/2020,6,1,QA
02/18/2020,7,1,QA
02/21/2020,8,1,QA
02/27/2020,9,1,QA
02/28/2020,10,1,QA
03/01/2020,11,1,QA
03/02/2020,13,2,QA
03/04/2020,17,4,QA
03/06/2020,18,1,QA
03/08/2020,21,3,QA
03/09/2020,24,3,QA
03/11/2020,27,3,QA
03/12/2020,32,5,QA
03/13/2020,42,10,QA
03/14/2020,47,5,QA
03/15/2020,52,5,QA
03/16/2020,56,4,QA
03/17/2020,66,10,QA
03/18/2020,77,11,QA
03/19/2020,83,6,QA
03/20/2020,85,2,QA
03/21/2020,92,7,QA
03/22/2020,101,9,QA
03/23/2020,108,7,QA
03/24/2020,115,7,QA
03/25/2020,124,9,QA
03/26/2020,127,3,QA
03/27/2020,133,6,QA
03/28/2020,141,8,QA
03/29/2020,149,8,QA
03/30/2020,152,3,QA
03/31/2020,159,7,QA
04/02/2020,161,2,QA
04/03/2020,164,3,QA
04/04/2020,175,11,QA
04/05/2020,180,5,QA
04/06/2020,186,6,QA
04/07/2020,189,3,QA
04/09/2020,192,3,QA
04/10/2020,195,3,QA
04/11/2020,198,3,QA
04/12/2020,200,2,QA
04/13/2020,204,4,QA
04/14/2020,205,1,QA
04/15/2020,216,11,QA
04/16/2020,222,6,QA
04/17/2020,224,2,QA
04/18/2020,229,5,QA
04/19/2020,246,17,QA
04/20/2020,251,5,QA
04/21/2020,255,4,QA
04/22/2020,258,3,QA
04/23/2020,274,16,QA
04/24/2020,277,3,QA
04/25/2020,285,8,QA
04/26/2020,287,2,QA
04/27/2020,291,4,QA
04/28/2020,292,1,QA
04/29/2020,299,7,QA
04/30/2020,302,3,QA
05/01/2020,304,2,QA
05/02/2020,311,7,QA
05/03/2020,313,2,QA
05/05/2020,317,4,QA
05/06/2020,320,3,QA
05/07/2020,322,2,QA
05/08/2020,325,3,QA
05/09/2020,330,5,QA
05/10/2020,331,1,QA
05/11/2020,335,4,QA
01/29/2020,2,0,TZ
01/30/2020,3,1,TZ
02/04/2020,4,1,TZ
02/16/2020,5,1,TZ
02/18/2020,6,1,TZ
02/28/2020,8,2,TZ
03/13/2020,11,3,TZ
03/14/2020,20,9,TZ
03/15/2020,21,1,TZ
03/16/2020,31,10,TZ
03/17/2020,48,17,TZ
03/18/2020,58,10,TZ
03/19/2020,79,21,TZ
03/20/2020,85,6,TZ
03/21/2020,95,10,TZ
03/22/2020,106,11,TZ
03/23/2020,113,7,TZ
03/24/2020,127,14,TZ
03/25/2020,145,18,TZ
03/26/2020,155,10,TZ
03/27/2020,169,14,TZ
03/28/2020,181,12,TZ
03/29/2020,189,8,TZ
03/30/2020,190,1,TZ
03/31/2020,197,7,TZ
04/01/2020,200,3,TZ
04/02/2020,205,5,TZ
04/03/2020,224,19,TZ
04/04/2020,232,8,TZ
04/05/2020,234,2,TZ
04/06/2020,246,12,TZ
04/07/2020,253,7,TZ
04/10/2020,258,5,TZ
04/11/2020,265,7,TZ
04/12/2020,271,6,TZ
04/13/2020,278,7,TZ
04/14/2020,281,3,TZ
04/15/2020,286,5,TZ
04/16/2020,291,5,TZ
04/17/2020,300,9,TZ
04/18/2020,309,9,TZ
04/19/2020,315,6,TZ
04/20/2020,319,4,TZ
04/21/2020,321,2,TZ
04/22/2020,329,8,TZ
04/23/2020,353,24,TZ
04/24/2020,363,10,TZ
04/25/2020,367,4,TZ
04/26/2020,374,7,TZ
04/27/2020,381,7,TZ
04/28/2020,383,2,TZ
04/29/2020,393,10,TZ
04/30/2020,398,5,TZ
05/01/2020,401,3,TZ
05/02/2020,407,6,TZ
05/03/2020,409,2,TZ
05/04/2020,411,2,TZ
05/05/2020,412,1,TZ
05/06/2020,417,5,TZ
05/07/2020,424,7,TZ
05/08/2020,427,3,TZ
05/09/2020,431,4,TZ
05/10/2020,435,4,TZ
05/11/2020,441,6,TZ
05/12/2020,445,4,TZ
05/14/2020,448,3,TZ
01/30/2020,1,0,AO
03/16/2020,4,3,AO
03/17/2020,5,1,AO
03/18/2020,6,1,AO
03/21/2020,8,2,AO
03/24/2020,9,1,AO
03/25/2020,11,2,AO
03/26/2020,14,3,AO
03/31/2020,16,2,AO
04/03/2020,20,4,AO
04/05/2020,21,1,AO
04/06/2020,23,2,AO
04/07/2020,24,1,AO
04/10/2020,26,2,AO
04/11/2020,28,2,AO
04/14/2020,29,1,AO
04/16/2020,30,1,AO
04/24/2020,31,1,AO
04/25/2020,33,2,AO
04/27/2020,35,2,AO
04/28/2020,36,1,AO
04/29/2020,37,1,AO
04/30/2020,39,2,AO
05/02/2020,40,1,AO
05/05/2020,42,2,AO
05/06/2020,43,1,AO
05/08/2020,44,1,AO
05/09/2020,45,1,AO
05/12/2020,47,2,AO
01/30/2020,1,0,BO
02/03/2020,2,1,BO
02/05/2020,3,1,BO
02/24/2020,4,1,BO
03/13/2020,9,5,BO
03/14/2020,13,4,BO
03/15/2020,15,2,BO
03/16/2020,21,6,BO
03/17/2020,23,2,BO
03/18/2020,28,5,BO
03/19/2020,32,4,BO
03/20/2020,42,10,BO
03/21/2020,52,10,BO
03/22/2020,60,8,BO
03/23/2020,63,3,BO
03/24/2020,67,4,BO
03/25/2020,73,6,BO
03/26/2020,81,8,BO
03/27/2020,87,6,BO
03/28/2020,92,5,BO
03/29/2020,95,3,BO
03/30/2020,102,7,BO
03/31/2020,109,7,BO
04/02/2020,111,2,BO
04/03/2020,117,6,BO
04/04/2020,121,4,BO
04/05/2020,123,2,BO
04/06/2020,129,6,BO
04/07/2020,132,3,BO
04/08/2020,133,1,BO
04/09/2020,134,1,BO
04/10/2020,137,3,BO
04/11/2020,142,5,BO
04/12/2020,148,6,BO
04/13/2020,152,4,BO
04/14/2020,157,5,BO
04/15/2020,160,3,BO
04/16/2020,162,2,BO
04/17/2020,164,2,BO
04/18/2020,166,2,BO
04/19/2020,168,2,BO
04/20/2020,170,2,BO
04/22/2020,173,3,BO
04/23/2020,174,1,BO
04/25/2020,175,1,BO
04/28/2020,178,3,BO
04/29/2020,188,10,BO
04/30/2020,190,2,BO
05/01/2020,192,2,BO
05/02/2020,193,1,BO
05/03/2020,197,4,BO
05/04/2020,200,3,BO
05/06/2020,202,2,BO
05/07/2020,205,3,BO
05/08/2020,206,1,BO
05/09/2020,208,2,BO
05/10/2020,210,2,BO
05/13/2020,211,1,BO
05/14/2020,212,1,BO
01/30/2020,1,0,RO
01/31/2020,2,1,RO
02/17/2020,3,1,RO
02/24/2020,4,1,RO
02/26/2020,6,2,RO
03/01/2020,7,1,RO
03/05/2020,8,1,RO
03/06/2020,11,3,RO
03/07/2020,35,24,RO
03/08/2020,54,19,RO
03/09/2020,61,7,RO
03/11/2020,62,1,RO
03/12/2020,64,2,RO
03/13/2020,65,1,RO
03/14/2020,68,3,RO
03/15/2020,71,3,RO
03/16/2020,81,10,RO
03/17/2020,89,8,RO
03/18/2020,91,2,RO
03/19/2020,97,6,RO
03/20/2020,103,6,RO
03/21/2020,110,7,RO
03/22/2020,116,6,RO
03/23/2020,119,3,RO
03/24/2020,122,3,RO
03/25/2020,127,5,RO
03/26/2020,136,9,RO
03/27/2020,138,2,RO
03/28/2020,150,12,RO
03/29/2020,172,22,RO
03/30/2020,173,1,RO
03/31/2020,178,5,RO
04/01/2020,179,1,RO
04/02/2020,180,1,RO
04/03/2020,181,1,RO
04/04/2020,186,5,RO
04/05/2020,191,5,RO
04/06/2020,195,4,RO
04/07/2020,197,2,RO
04/11/2020,200,3,RO
04/13/2020,204,4,RO
04/14/2020,206,2,RO
04/15/2020,209,3,RO
04/16/2020,212,3,RO
04/17/2020,217,5,RO
04/18/2020,220,3,RO
04/20/2020,225,5,RO
04/21/2020,226,1,RO
04/22/2020,228,2,RO
04/23/2020,232,4,RO
04/24/2020,234,2,RO
04/26/2020,235,1,RO
04/27/2020,237,2,RO
04/28/2020,241,4,RO
04/29/2020,247,6,RO
04/30/2020,248,1,RO
05/01/2020,249,1,RO
05/03/2020,250,1,RO
05/05/2020,252,2,RO
